,Message,Retweet Count,Created At,Username,Geo,Coord,Metadata
992,"https://t.co/goQ1GlFw4Z tenía mucho tiempo sin subir algo a YouTube, esto es un ensayo de lo que he estado haciendo con mi nuevo proyecto musical. Será acústico pero muy black metal a la vez, escucha a ver qué te parece. #blackmetal #acoustic #rock",0,2019-09-03 00:22:25,Anginsan Tovar,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
993,"Poco a poco demons records amplia su catalogo.
Puedes conseguirlos en https://t.co/t2PyoYivYQ

#demonsshop #demonsrecords #azrael #galilea #rockdam #tocamadera #rock #heavyrock #heavymetal #metal #metalband #metalmusic… https://t.co/ocknH3QQD3",0,2019-09-03 00:19:56,Demons Shop,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
994,"Hace la reserva para Lámparas en Barsovia, porque se llena!!!
.
.
.
#Rock #Lamparas #Suipacha #RecitalDeRock #Pop #Guitarra #Bajo #Bateria #Chivilcoy #Alberti #Bragado #Navarro #Amigos",0,2019-09-03 00:07:46,Lámparas,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
995,"Este sábado, con la entrada, te llevas calcos de    Lámparas!!!
.
.
.
#Rock #Lamparas #Suipacha #RecitalDeRock #Pop #Guitarra #Bajo #Bateria #Chivilcoy #Alberti #Bragado #Navarro #Amigos",0,2019-09-03 00:06:24,Lámparas,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
996,"¿Te quedaste sin cuerdas?
Recuerda que tenemos el set perfecto para tus instrumentos, corre por el tuyo.

¡Hagamos buena música!
🤘🎶🔥

#JimmyWess #Rock #Metal #Música #Guitarra #Cuerdas https://t.co/Tu0cAYfXbV",2,2019-09-02 23:54:08,JimmyWess,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
997,Sin duda un fichaje extraordinario !!! #Rock @MovCiudadanoMX https://t.co/yMiL92akCq,0,2019-09-02 23:38:51,Agustín Torres,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
998,"Hoy en día, en política debemos ser más creativos. “Que seas un paranoico no quiere decir que no te persigan” Kurt Cobain
#LinchamientoMediático #Rock #JakeMate #EstrategiaDigital https://t.co/7H9wLVQJT1",1,2019-09-02 23:38:44,Fernando Mideros,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
999,"Dia 07 de setembro estaremos no tntpubeer

Em Jales - sp
❤️❤️❤️ #longliverocknroll
#ROADBROTHERS #riopreto #sp #musicariopreto #saojosedoriopreto #festa #banda #rockriopreto #rock #ribeiraopreto #balada #beer… https://t.co/vUq8iAsESB",0,2019-09-02 23:36:58,▒Henrique Leocadio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1000,Lo que viene en #tshirt #rebeltorebelskateboards #new #design #tattoo #skate #punk #hardcore #clothes #indumentaria #rockeria #shop #rock #tattoostyle https://t.co/SxNsYwjgRS,0,2019-09-02 23:32:59,REBEL TO REBEL,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1001,". @elispaprika es una artista independiente que toca #Rock, ¡escúchala el viernes, a las 12:00, en @bizarrofm! https://t.co/lConRWjEXd",0,2019-09-02 23:30:20,Rubik RadioMx,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1002,"Ya puedes escuchar la entrevista a la cantante argentina @DenisseRomano con la que hablamos sobre cómo fueron sus inicios en la calle y sobre el próximo álbum que está por sacar... https://t.co/vxc5UeFI1I

#imperdible #podcast #música #rock #rockpop #denisseromano #radio https://t.co/cEdsS4M8Mc",1,2019-09-02 23:26:52,LA AZOTEA,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1003,"Tercermundo en concierto en #DivaNicotina este 5 y 6 de Septiembre!!! 
ENTRADAS A LA VENTA  en @ticketshow

Lanzamiento de su nuevo tema 
""El Destornillador""

Costo de entradas
$21 &lt;&lt; preventas ✓
$26 &lt;&lt; desde el 31 de Agosto ✓

#guayaquil #ecuador #laspeñas #tercermundo #rock https://t.co/q8ZghZ9xgr",2,2019-09-02 23:22:02,Diva Nicotina Bar,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1004,Este sábado 07/09/2019 estaré tocando con @compayson en el #QuebradaFest2019 junto a @notancasualband @OpaloMr y loscoversbanda Una noche cargada de #Rock #Reggae #Salsa #HipHop #Bailable Djs y mucho desnalgue… https://t.co/XYCp9pfsk4,4,2019-09-02 23:18:56,Michael Rangel,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1005,"@bbsparanoicos - Collage

Ahí se las dejo.

#rock",0,2019-09-02 23:06:23,Sergio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1006,"🍾ESTE VIERNES VUELVE FESTIGRUNGE en el Favero.
🍻21:30hs
🍺@21gramosrock
🍺@thprocks 
🍺nopal.musica
🍺@tierratribal .
.
.
📸godymex .
.
.
#rock #musica #grunge #music #tierratribal #fiestatribal #instamusic #insta #memata… https://t.co/P9eeBRnIfk",1,2019-09-02 23:05:47,Tierra Tribal,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1007,"/,,/ Palma y Puño!!!!! #Rock https://t.co/N4JF79xFKU",0,2019-09-02 23:01:35,ElGuateque de LaMega,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1008,"Apueate y Sumate a tocar en Caba, el 23/11. Más info comunicate al 1124506606 o 1131367318

#música
#evento 
#recital
#cobertura
#especial
#espectáculos 
#rock
#pop
#fecha
#noviembre
#más
#medio
#crecer
#avanzar… https://t.co/rFh5NqiPYJ",0,2019-09-02 23:01:06,imprevisibles,"{'type': 'Point', 'coordinates': [-34.6, -58.41666667]}","{'type': 'Point', 'coordinates': [-58.41666667, -34.6]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1009,"Sin lunes, no hay viernes...
Feliz inicio de semana!!!

#Tardesdeconciencia #Nuevo #estreno #Rock #Rockmexicano #rockentuidioma #rockenespañol #Música #Viral #tendencia #edurama #playlist #losamantesdelola https://t.co/hReMnIlvcy",0,2019-09-02 22:59:50,eduramamusic,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1010,"Hoy, nuestro primer vídeo con la banda La Aliteración de Kafuka 
¡No te lo pierdas! 
https://t.co/6r76I143U1
#rock #rockaltoque #rocklima #bandas https://t.co/ave0xws50B",1,2019-09-02 22:58:17,rockaltoque,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1011,"Buenas amigxs!
El miércoles 11 de Septiembre vamos a estar junto a los amigos de lafabuladetiburcio tocando en berlinavorterix lxs esperamos a todxs! 

#Rock #RockCancion #lamezzkla #rocknacional #musica… https://t.co/7GD0yFuomV",0,2019-09-02 22:48:37,La Mezzkla,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1012,"⚠️Hey raza chequen esto➡️ el 11 de Septiembre tocaremos en Toluca y las primeras 50 personas en comprar su  boleto 🎟 se llevarán un CD 💿 autografiado
🎟 De venta en taquilla y en línea ➡️
https://t.co/2eStxjSKR8
.
#Rock #rockband #RockEnEspañol #RockRegio #RockMexicano #toluca https://t.co/udwcCXQpa6",4,2019-09-02 22:44:58,Mississippi Queens,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1013,"He aquí la razón por la que no me suelo hacer fotos de frente ni sonriendo: el careto chunguiraro que se queda.
.
.
#metal #metalgirl #rockmom #rock #rockgirl #metalmom #metallife #metalhead #metalbaby #metalforever… https://t.co/predFcDIQ0",0,2019-09-02 22:41:11,Awenyr Luna,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1014,"🔽
Pilas con esta info
🤘🤘🤘🤘🤘🤘🤘
#cytrockec
#conciertosderock
#conciertosytocadas
#rockecuatoriano
#rock
#chullavidaroqueando https://t.co/A14KpLecFX",0,2019-09-02 22:32:54,ConciertosyTocadas RockEc,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1015,"Gracias!!! a quienes fueron parte una vez más siguiendo el #Rastro que llevamos #porpasión
Salu!
Mención especial para fede_stueckner quien se hizo cargo de los parches en esta especial ocasión.
#rock #metal… https://t.co/fr20jWorsi",1,2019-09-02 22:16:53,Rastro Metal,"{'type': 'Point', 'coordinates': [-34.61116, -58.42452]}","{'type': 'Point', 'coordinates': [-58.42452, -34.61116]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1016,¡Notable! Conmovedor gesto de #Metallica demuestra que no son tan duros y tienen un gran corazón https://t.co/wcsViWwKZF #Rock https://t.co/qPlsqWr2kn,0,2019-09-02 22:16:00,Guioteca,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1017,"¡Nosotros somos Rock al Toque!

¡DALE CLICK! https://t.co/0PUELOgt67 y conoce más sobre nosotros y nuestro canal

#Rock #rockperu #rocklima #bandasperuanas #bandasemergentes #hardrockperu",0,2019-09-02 22:13:01,rockaltoque,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1018,"6/9/1974: nace #NinaPersson, cantante y actriz sueca, vocalista de #TheCardigans, fundada en 1992. Han pasado por el #Indie, el #Pop y el #Rock; cada grabación les ha abierto nuevos mercados. A nivel internacional son recordados por «Lovefool» de 1996. #RománticasSinFronteras.",0,2019-09-02 22:08:36,Algo Diferente,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1019,"🎶 Palabras que abrazas sin cuestionar 
Hablabas, mentira y sagrada verdad... 
.
Contracorriente 🤘
.
📸: @monica_molinab 
.
.
.
.
#Bohle #HeavyRock #HardRock #Rock #Contracorriente #SangreFría #RockChileno… https://t.co/Zb5GoGUjY3",0,2019-09-02 22:08:09,Bohle - Heavy Rock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1020,"Stoners! vacilen nuestro video del tema promocional ""Reset"" https://t.co/lYwtWOBK3f #Rock #Stoner #Sludge #Doom #Psicodelia",0,2019-09-02 21:58:32,Doña Moña,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1021,"De rol por el atypical 

#music #festival #rap #hiphop #ska #indy #alternative #rock #bands #foodtruck #atypical #fest #nuevo #sur #monterrey #nuevoleon #mexico https://t.co/HJHok5RL8o",1,2019-09-02 21:57:17,Northsiders MX,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1022,"#hotrock La Universidad de Londres realizó un estudio para elegir la canción más iconica de todos los tiempos según su Melodia, Coros, timbres... y la #1 es #smellsliketeenspirit 

#grunch #rock #nirvana #radio… https://t.co/Z3kDX6MY5q",1,2019-09-02 21:51:15,@HOT102FM,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1023,"Noche Acústica de #Pop, #Rock y #Blues con Jorlan Galarza, Albert Aquino y Roberto Pintos 🎉 este sábado 7 de septiembre en Spin The Black Mango 🎸 🎶 Entradas a 20.000Gs https://t.co/OHImLR5jqF",0,2019-09-02 21:47:38,Asaje Rock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1024,"#Sociales Fanáticos vibran con los Grandes del #Rock
-Los asistentes corearon grandes éxitos como ""Tu cabeza en mi hombro"" o ""Hazme una señal""; algunos como Angélica María se emocionaron hasta las lágrimas

https://t.co/0gTTUiyrUn https://t.co/Vwl6ITpto9",3,2019-09-02 21:47:31,InformaNET,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1025,He entrado en un grupo de rock ¡y los ensayos van más que genial! 🤟😍 #BlackPearlRockBand #rock,0,2019-09-02 21:46:39,Natalia Ruiz,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1026,Desempolvando viejos vinilos (Parte 2) Ahora sonando “Over the Edge” (Álbum “Hollywood Vampires” / L.A.Guns). #Rock #90s https://t.co/1r5yVDSa8m,0,2019-09-02 21:46:18,Francisco JF Tarrío,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1027,"¡Feliz cumpleaños Frankie! 🎈🎈Saludamos al querido @frankie_langdon de @donadamsrock gran compañero de aventuras que nos dio la ruta del rock 🤘❤️
⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀
@TanoNieto @RuloGomezOK #baso15años #donadams #rock #rocknacional https://t.co/2rYflCWPPJ",4,2019-09-02 21:45:13,Banda Soporte,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1028,Para saltear la #crisis y el #CepoDeMacri nada mejor que un ratito del #Indio Solari y el gran pogo #argento /#rock #MusicMonday https://t.co/fMZz1lOYdb,0,2019-09-02 21:45:03,Sergio Rivarola,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1029,"Ahora que volveré a ser moza por un día, viene a mi memoria aquel cálido diciembre del 2001 y el gerente del hard rock diciéndonos que teníamos que quedarnos adentro por si venían a saquear la memorabilia. #rock",1,2019-09-02 21:44:27,J,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1030,"Rock Suave,
elegante y sensual... #rock
@LOQUILLOoficial
https://t.co/Y20Aqnk29T https://t.co/11kgI7n6gI",0,2019-09-02 21:44:15,Paco Trinidad,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1031,"📷 @cjayrivera72 

#VolatilRock #Rock #Music #Guitar #Carnal en Carnal Resto Bar https://t.co/GoULgDM8Ap",0,2019-09-02 21:41:29,Jova,"{'type': 'Point', 'coordinates': [-34.5871563, -58.43837324]}","{'type': 'Point', 'coordinates': [-58.43837324, -34.5871563]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
1032,"¿Hay poco Rock ’n’ Roll? 

https://t.co/BGoexwiXGm ® 

~

Foto De @smfelipe 

#rock #pocorock #pregunta #foto https://t.co/IeYZiRdkHF",0,2019-09-02 21:37:43,Live Forever,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1033,"No te lo pierdas!!! SKÅL!!! ⚔️⚔️⚔️
.
.calimusichall lenguajerocktv
@rockmachinefm https://t.co/VdeClxYigQ 
.
.
#cali #colombia #calico  #santiagodecali #calirock #caliescali #musica #arte #caleños #caleñas #caleña #caleño #rock… https://t.co/oNSMtnjkSM",1,2019-09-02 21:36:29,CygnusOfficial,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1034,"#rock and roll, una de los mejores géneros de la música. Disfruten este hermoso baile https://t.co/QGJWURN3xw",0,2019-09-02 21:31:35,Ariel Rodriguez,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1035,Andrés Calamaro: El victorioso regreso del Torero https://t.co/zKrkMhu6uJ #rock #andréscalamaro #buenosairesarena,0,2019-09-02 21:29:18,Rock 'N Ball,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1036,Caja con autógrafo de Andres Neira de Perdido en Mi. La dedicatoria rezaba “perdido en mi sosegón” #perdidoenmi #quito #asaderodelinfierno #infierno #andresneira #rock https://t.co/UfBJh2sZSl,0,2019-09-02 21:24:01,daniel pico,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1037,"DARK MOOR - Entrevista Leyendas Del Rock 2019 https://t.co/Ju7GlFfHTe

#QueEstasEscuchando #Biturbo_OrG #Punk #Rock #Metal #Music",0,2019-09-02 21:21:51,Biturbo,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1038,"LENINCAT "" Alcemos la voz"" https://t.co/FbSXmWqHYr

#QueEstasEscuchando #Biturbo_OrG #Punk #Rock #Metal #Music",0,2019-09-02 21:21:50,Biturbo,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1039,"Este jueves echamos fiesta densa y recia con @holyhypemusic y terrorculero en capitangallo145 
.
.
Con lubricante y sin censura. Les esperamos. 
.
#rock #funk
#PapoElPerroSolipsista #Papo #Solipsismo #Banda #Rock… https://t.co/cBhHW5bH5s",0,2019-09-02 21:20:54,Papo El Perro Solipsista,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1040,"🌐 Directorio de Radios Moquegua
▶ Radio Ciudad 95.1 FM #Moquegua EN VIVO 🔊 #LATINO #ROCK #POP #MÚSICA #RADIO
▶ https://t.co/XfcaAcGce3…/radio-ciudad-95-1-fm-moq…
TU RADIO TAMBIEN PUEDE ESTAR AQUI
➡ MAS de 10 años es nuestra GARANTIA
➡ INFO:... https://t.co/PcMaIn7Ejr",0,2019-09-02 21:18:25,Jhose Agustin Mantilla JC,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1041,"Viernes de #Rock #Ska #Punk #Reggae en Café Iguana

Próximo viernes 13 de septiembre 7:30 PM (Hora México)

¿Quien dice presente? https://t.co/L9CxMnRcZk",0,2019-09-02 21:14:50,Kuntideva,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1042,"Feliz comienzo de septiembre y semana a todos, con mucha energía renovada. Os dejo con un clásico 🤘🎸 #rock #losenemigos #urbanrock #hardrock #rocknroll

Los Enemigos - Septiembre

https://t.co/VZFmOxGadT",0,2019-09-02 21:06:41,El Rincon de Fenix,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1043,#BeraRock2019 Solo faltan dos días para que arranque uno de los más importantes y esperados festivales de #Rock de zona sur. Agendate el #BeraRock! #Berazategui #OrgullososDeBera #BeraEsCultura #Cultura @CulturaBe https://t.co/yXIhD51lrO,4,2019-09-02 21:00:00,MunicipioBerazategui,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1044,Miércoles chikishos! Nos vemos en la posta! #cerati #arica #laposta #rock https://t.co/48ZOwCPOg0,0,2019-09-02 20:57:55,Eduardo Jiménez L!!!,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1045,"Dia 07 de setembro estaremos no tntpubeer
Em Jales - sp
❤️❤️❤️ #longliverocknroll
#ROADBROTHERS #riopreto #sp #musicariopreto #saojosedoriopreto #festa #banda #rockriopreto #rock #ribeiraopreto #balada #beer #evento… https://t.co/x3ecYCgWWF",0,2019-09-02 20:56:55,▒Henrique Leocadio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1046,"🔴Octavia🔴

Almorzando en #MusicaY+ #Rock #Boliviano de alto nivel #Octavia transmisión en vivo desde #Ecliptico #LaCasaDelFolklore

CON EL ALTO AUSPICIO DE : 
#El_Palacio_Del_Folklore🥘🍲🍻
#Power_Music🔊🎶... https://t.co/MKkuJX03bP",0,2019-09-02 20:54:13,AJAYU JACHA(LosDeAjayu),,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1047,"Estrada!!

#Barbarella #bandabarbarella #barbarellanoplaneta #rock #rocknroll #rockgaucho #rockgaúcho #rocknacional #rockbrasil #rockbrasileiro #classicrock #flashback #anos80 #anos90 #guitarra #guitar #drums #baixo… https://t.co/RGmdmj1Gli",0,2019-09-02 20:54:10,Banda Barbarella,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1048,"🚩Este Sábado 7 de septiembre, nos vemos para rockear muy duro y ayudar a la pequeña Ana Lucy para que nos pueda escuchar!
 #zeroarmy, ahí nos vemos!

#catalinos #codigozero #rock #analucy #quieroescucharalmundo #ayuda #madero #tampico #altamira #tamaulipas #méxico https://t.co/gQefhQZsWW",0,2019-09-02 20:50:44,Código Zero Oficial,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1049,"@fmaspen  temazoo de #Falco #rock me Amadeus, como sonaba en Bariloche😊💕 https://t.co/sXlbiK7txb",0,2019-09-02 20:49:05,비비아나 😊,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1050,"Comienza el mes de Septiembre, con nuevos Festivales y Conciertos y cargado de energia.-Un saludo Metalheads🤘🤘 #heavymetal #hardrock #rock @Ludymetal1 @LauraGilligan7 @alavigne_cz @polyunica1 @elbolingarock @PatySynlakross @orphe666 @LiveNationON @Metalovision https://t.co/ei5cDvOxDE",2,2019-09-02 20:40:31,Fenix Metal/Rock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1051,"Top 3 PlayMixes by https://t.co/PYT8wQ6i4f
Desde algo romántico al #Rock más poderoso #LennyKravitz nos ha deleitado con grandes canciones que para nada han envejecido

Contáctanos:
contacto@vip.com.mx
5659 • 7935   
5658 • 4553
55 5508 8948
https://t.co/XnERNRRUSq https://t.co/6tST9ym79o",0,2019-09-02 20:31:00,PlayMixes by VIP,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
1052,"@MCarrilloMusico charlando con nosotros mañana por 📺
https://t.co/BJSobHjlKD 💥
1925liveok
.
.
.
#DifusionParlante #radioshow #Radio #show #bandas #acusticos #rock #pop #entrevistas #humor #1925live #difusion #artistas… https://t.co/jHIBCXoM8f",0,2019-09-02 20:28:33,Difusión Parlante,"{'type': 'Point', 'coordinates': [-34.5966599, -58.38360336]}","{'type': 'Point', 'coordinates': [-58.38360336, -34.5966599]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
